PLATFORM_CODE,DATE_QC,LATITUDE (degree_north),LONGITUDE (degree_east),POSITION_QC,PRES (decibar),PRES_QC,PSAL (psu),PSAL_QC,TEMP (degree_Celsius),TEMP_QC,Id,Date,Time Series
4903276,1,25.241310000000002,-85.9305,1,332.0,1,36.286,1.0,16.901,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,334.04,1,36.260999999999996,1.0,16.785999999999998,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,336.04,1,36.242,1.0,16.706,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,338.04,1,36.223,1.0,16.597,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,340.0,1,36.204,1.0,16.471,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,341.96,1,36.193000000000005,1.0,16.386,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,344.0,1,36.179,1.0,16.267,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,346.04,1,36.164,1.0,16.178,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,348.04,1,36.16,1.0,16.158,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,350.04,1,36.152,1.0,16.12,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,352.0,1,36.152,1.0,16.094,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,353.96,1,36.141999999999996,1.0,16.061,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,356.0,1,36.135999999999996,1.0,16.009,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,358.0,1,36.129,1.0,15.960999999999999,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,359.96,1,36.118,1.0,15.892999999999999,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,361.96,1,36.111,1.0,15.854000000000001,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,363.96,1,36.101,1.0,15.785,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,366.0,1,36.092,1.0,15.745,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,368.0,1,36.085,1.0,15.708,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,370.0,1,36.078,1.0,15.654000000000002,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,372.0,1,36.069,1.0,15.597000000000001,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,373.96,1,36.063,1.0,15.561,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,375.96,1,36.056999999999995,1.0,15.545,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,378.04,1,36.05,1.0,15.469000000000001,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,380.0,1,36.034,1.0,15.378,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,382.0,1,36.025,1.0,15.337,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,384.04,1,36.021,1.0,15.311,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,385.96,1,36.016999999999996,1.0,15.285,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,387.96,1,36.013000000000005,1.0,15.27,1,4,2396.0,2020-12-16T06:31:48Z
4903276,1,25.241310000000002,-85.9305,1,389.96,1,36.01,1.0,15.251,1,4,2396.0,2020-12-16T06:31:48Z
